000103	Pedestrian	854.08	154.71	921.42	293.25
000105	Cyclist	975.61	98.87	1227.76	374.00
000108	Cyclist	862.56	148.89	932.93	247.96
000109	Pedestrian	810.36	154.61	875.38	302.31
000114	Cyclist	888.50	173.04	1019.87	266.61
000114	Pedestrian	447.05	168.53	472.39	258.42
000118	Pedestrian	631.05	172.02	653.89	215.09
000119	Cyclist	853.83	151.85	933.45	258.38
000122	Cyclist	788.91	160.04	833.96	230.58
000124	Cyclist	589.19	164.25	611.48	185.88
000124	Pedestrian	613.47	162.60	621.80	184.53
000124	Pedestrian	473.86	167.59	484.19	191.50
000127	Pedestrian	487.49	170.79	502.49	214.82
000127	Cyclist	845.20	171.34	912.65	223.94
000130	Pedestrian	788.38	141.60	882.72	306.07
000134	Cyclist	1084.56	129.65	1195.82	213.78
000134	Cyclist	993.86	137.83	1070.27	203.41
000134	Pedestrian	562.59	158.20	594.85	225.88
000134	Cyclist	790.12	154.43	834.52	194.72
000134	Pedestrian	402.59	157.37	427.24	234.07
000134	Cyclist	858.79	151.31	887.58	197.13
000134	Pedestrian	196.36	177.31	229.19	234.95
000134	Pedestrian	189.12	181.00	219.25	236.74
000134	Cyclist	283.29	168.34	364.92	241.44
000134	Pedestrian	241.89	176.88	270.18	234.71
000134	Pedestrian	210.60	172.77	242.54	244.30
000134	Pedestrian	334.47	162.73	354.71	234.29
000142	Pedestrian	1199.30	108.54	1241.00	348.03
000142	Cyclist	36.57	165.55	248.54	374.00
000142	Pedestrian	656.08	160.85	672.41	199.98
000142	Pedestrian	661.72	162.97	676.05	200.69
000142	Pedestrian	605.72	167.06	616.06	191.92
000144	Pedestrian	804.90	153.30	842.23	240.99
000144	Pedestrian	803.72	157.65	850.32	239.18
000144	Pedestrian	646.94	170.20	661.27	205.82
000144	Pedestrian	323.88	187.02	345.55	243.90
000145	Pedestrian	323.27	158.29	339.60	202.04
000145	Pedestrian	421.79	163.38	432.46	195.30
000145	Pedestrian	324.02	155.94	336.02	189.84
000145	Pedestrian	346.05	154.79	357.72	191.06
000145	Pedestrian	396.31	166.22	429.98	255.71
000145	Pedestrian	501.19	157.16	553.53	255.59
000145	Cyclist	676.76	152.81	784.30	270.01
000145	Cyclist	79.95	151.55	225.32	335.95
000145	Pedestrian	297.11	155.81	312.44	195.32
000145	Pedestrian	221.78	153.26	232.78	197.15
000145	Pedestrian	997.76	173.67	1017.76	210.16
000146	Pedestrian	747.50	166.38	761.50	215.20
000147	Pedestrian	415.84	167.57	437.18	241.85
000149	Pedestrian	766.65	160.55	790.45	230.70
000150	Cyclist	273.20	180.57	307.22	226.26
000151	Cyclist	991.61	147.14	1029.48	216.82
000151	Pedestrian	1213.30	130.53	1223.00	226.21
000153	Pedestrian	1217.46	85.94	1223.00	369.00
000153	Pedestrian	643.10	162.48	658.43	211.72
000153	Pedestrian	626.61	164.55	645.27	213.11
000154	Pedestrian	352.66	168.09	381.95	252.38
000154	Cyclist	1110.65	160.74	1241.00	288.32
000156	Pedestrian	804.98	139.87	872.77	319.58
000157	Cyclist	0.00	176.92	63.09	355.76
000162	Cyclist	760.34	173.31	771.57	200.17
000164	Cyclist	764.36	178.16	776.52	206.69
000167	Pedestrian	949.79	151.61	1008.78	268.52
000167	Cyclist	707.08	161.12	735.19	216.03
000167	Cyclist	683.39	169.32	694.14	201.80
000169	Cyclist	573.93	177.54	582.06	198.50
000177	Cyclist	35.55	165.78	198.95	335.92
000177	Cyclist	638.35	172.65	682.82	227.27
000177	Pedestrian	1018.58	164.46	1053.46	247.56
000177	Pedestrian	928.52	165.81	958.05	237.15
000179	Pedestrian	271.26	180.77	288.93	230.94
000186	Pedestrian	678.54	170.07	697.55	211.49
000187	Pedestrian	222.90	178.17	261.57	261.28
000189	Pedestrian	660.51	145.73	706.89	262.13
000189	Pedestrian	549.49	129.31	578.58	225.29
000189	Pedestrian	592.18	142.30	623.62	224.85
000189	Pedestrian	654.37	147.30	678.72	222.86
000189	Cyclist	413.95	145.37	453.59	193.64
000190	Pedestrian	1104.62	128.70	1237.00	373.00
000190	Pedestrian	772.52	152.22	816.75	255.07
000193	Pedestrian	70.80	146.96	177.54	330.31
000194	Pedestrian	818.88	166.74	831.88	203.51
000195	Pedestrian	934.02	166.53	979.80	274.08
000195	Cyclist	681.44	172.68	696.84	205.37
000199	Pedestrian	842.89	161.25	918.31	319.73
000200	Pedestrian	880.69	173.34	929.34	335.38
000201	Cyclist	413.01	176.77	447.42	249.44
000201	Pedestrian	406.54	173.86	417.90	201.26
000201	Pedestrian	400.89	178.17	408.61	205.64
000201	Cyclist	447.84	175.46	479.23	238.41
000203	Cyclist	765.77	170.23	812.83	251.84
000206	Pedestrian	267.85	153.86	311.85	243.67
000206	Pedestrian	290.97	155.54	319.64	240.73
000207	Pedestrian	715.72	177.57	727.18	210.30
000208	Pedestrian	351.81	171.47	376.48	236.70
000209	Pedestrian	818.22	143.11	904.55	320.12
000211	Cyclist	438.62	169.53	483.92	251.52
000211	Cyclist	476.79	173.45	512.34	248.46
000211	Cyclist	519.22	173.38	539.59	215.15
000214	Cyclist	1114.48	134.65	1231.81	254.34
000214	Cyclist	982.01	151.07	1043.36	231.53
000214	Cyclist	937.35	161.73	957.52	221.18
000217	Cyclist	979.93	140.54	1173.61	373.94
000217	Cyclist	1051.55	132.89	1241.00	332.88
000221	Pedestrian	838.54	173.35	873.20	308.95
000228	Pedestrian	868.33	164.92	890.59	235.81
000232	Cyclist	936.74	154.00	977.93	213.48
000245	Cyclist	593.67	172.00	612.03	219.10
000251	Pedestrian	912.75	161.10	984.09	300.34
000251	Pedestrian	295.39	197.81	371.39	373.00
000254	Cyclist	782.25	178.85	898.46	277.33
000254	Cyclist	814.99	177.33	943.25	293.34
000263	Pedestrian	539.47	157.59	583.00	278.91
000264	Pedestrian	736.96	167.21	752.96	213.24
000265	Cyclist	902.26	132.03	1022.05	299.65
000265	Cyclist	760.59	163.39	784.48	220.28
000265	Pedestrian	783.62	168.50	801.18	211.35
000265	Pedestrian	803.94	167.82	818.66	210.65
000265	Cyclist	720.38	170.90	731.76	201.34
000266	Cyclist	248.32	169.27	354.80	331.51
000266	Pedestrian	406.88	170.82	419.54	203.43
000266	Pedestrian	395.49	175.17	407.63	207.89
000266	Cyclist	354.04	174.76	430.08	295.89
000268	Cyclist	98.23	171.90	148.26	224.41
000271	Cyclist	834.64	180.77	855.83	218.05
000273	Pedestrian	270.30	161.04	290.49	207.77
000274	Cyclist	1005.81	190.32	1206.35	331.10
000274	Pedestrian	389.42	179.08	424.76	303.37
000275	Pedestrian	721.57	165.93	740.91	214.20
000275	Pedestrian	961.08	161.42	972.53	206.36
000275	Pedestrian	946.42	167.85	952.49	199.76
000277	Cyclist	838.53	158.11	909.82	282.09
000277	Pedestrian	750.80	158.88	775.67	244.47
000277	Pedestrian	1140.13	150.25	1196.95	291.45
000277	Pedestrian	942.18	164.33	976.09	257.97
000277	Pedestrian	915.64	165.00	944.13	248.01
000277	Pedestrian	300.23	168.24	329.35	240.01
000277	Pedestrian	371.50	167.07	402.27	237.97
000286	Pedestrian	828.67	154.74	867.00	261.18
000287	Pedestrian	810.20	160.07	855.05	264.09
000287	Pedestrian	742.20	175.22	776.01	251.60
000288	Pedestrian	732.33	155.07	794.36	306.25
000290	Pedestrian	464.50	153.54	539.83	362.15
000292	Pedestrian	418.88	175.06	430.55	205.14
000294	Pedestrian	105.70	146.73	217.36	330.32
000295	Cyclist	814.65	137.35	905.29	302.14
000298	Pedestrian	867.20	134.29	914.20	296.71
000303	Pedestrian	915.80	170.65	947.28	243.56
000303	Pedestrian	984.48	176.32	1009.63	232.48
000303	Pedestrian	1154.82	161.01	1175.94	231.95
000303	Pedestrian	1059.64	171.85	1072.39	215.37
000306	Cyclist	781.10	178.08	795.12	209.15
000307	Cyclist	292.02	185.71	311.47	210.57
000307	Cyclist	680.82	166.15	694.88	198.45
000308	Cyclist	612.90	166.08	638.48	190.74
000308	Pedestrian	592.76	168.75	607.76	193.64
000308	Pedestrian	461.65	171.58	473.99	198.78
000310	Cyclist	504.42	174.25	561.08	274.38
000311	Pedestrian	409.76	166.78	430.54	251.50
000311	Pedestrian	426.31	169.41	437.95	239.10
000311	Pedestrian	429.10	170.43	444.47	241.50
000312	Pedestrian	602.38	182.22	615.38	219.98
000316	Pedestrian	793.50	157.13	823.45	244.26
000317	Cyclist	881.58	181.87	932.51	271.98
000317	Cyclist	261.66	172.81	509.99	369.00
000317	Cyclist	704.95	184.39	747.30	262.30
000317	Pedestrian	315.87	175.41	331.54	224.89
000317	Pedestrian	334.73	179.46	351.40	222.24
000317	Cyclist	667.48	182.64	702.07	221.20
000317	Pedestrian	466.95	177.08	482.95	222.79
000317	Pedestrian	456.74	181.39	475.08	219.98
000317	Pedestrian	699.55	179.62	712.88	219.24
000317	Pedestrian	720.07	187.86	743.07	227.98
000320	Cyclist	684.37	169.22	709.40	231.71
000324	Pedestrian	544.68	162.36	655.46	328.52
000325	Cyclist	986.83	186.85	1032.78	247.79
000327	Pedestrian	782.39	142.64	865.72	301.09
000328	Cyclist	493.01	178.51	508.24	201.36
000329	Pedestrian	898.58	162.38	932.62	254.68
000330	Pedestrian	721.63	169.13	737.30	212.21
000331	Cyclist	603.79	175.56	625.27	226.25
000332	Pedestrian	745.44	168.11	800.45	312.45
000332	Pedestrian	378.43	169.50	421.15	289.56
000332	Pedestrian	299.57	172.07	336.61	287.44
000332	Pedestrian	926.30	163.36	971.20	287.13
000332	Pedestrian	868.32	162.09	921.35	283.63
000332	Pedestrian	651.34	167.77	678.87	242.39
000332	Pedestrian	749.26	175.87	807.14	302.09
000332	Pedestrian	715.25	177.02	751.80	286.24
000332	Pedestrian	694.00	176.56	730.25	274.14
000332	Pedestrian	764.02	166.48	817.68	262.28
000332	Pedestrian	792.34	165.24	821.68	243.81
000333	Cyclist	991.72	147.37	1029.68	217.41
000335	Cyclist	576.85	169.86	599.11	237.39
000336	Pedestrian	783.35	160.83	847.33	363.62
000336	Pedestrian	873.74	148.51	972.01	363.01
000336	Pedestrian	207.75	163.51	279.62	351.47
000336	Pedestrian	552.07	162.70	590.96	261.25
000336	Pedestrian	725.98	160.19	755.81	238.67
000336	Pedestrian	1002.39	152.63	1061.97	273.62
000336	Pedestrian	1149.40	139.14	1214.56	266.37
000336	Pedestrian	959.80	150.99	997.67	249.56
000336	Pedestrian	513.68	172.69	534.53	228.33
000336	Pedestrian	494.35	169.93	515.37	226.38
000337	Pedestrian	297.02	158.60	363.69	300.97
000339	Cyclist	569.46	168.20	619.33	269.26
000339	Pedestrian	1055.62	149.77	1189.03	312.99
000341	Pedestrian	238.55	159.27	285.88	299.17
000341	Pedestrian	229.92	158.26	287.45	287.00
000342	Pedestrian	349.68	175.39	405.91	303.67
000342	Pedestrian	1060.72	121.83	1241.00	374.00
000342	Pedestrian	1157.58	134.43	1241.00	374.00
000342	Pedestrian	6.77	161.04	229.28	374.00
000347	Cyclist	106.03	194.95	139.63	238.04
000347	Cyclist	722.17	164.58	751.68	221.37
000348	Pedestrian	722.95	167.93	739.56	215.24
000354	Cyclist	673.44	171.49	682.73	199.83
000360	Cyclist	114.19	196.38	142.02	228.80
000362	Cyclist	567.69	180.15	575.37	198.73
000362	Cyclist	575.09	179.71	582.46	197.30
000364	Pedestrian	790.13	170.67	829.30	260.32
000364	Pedestrian	733.59	180.70	763.87	245.47
000365	Pedestrian	375.40	157.84	482.74	329.46
000366	Cyclist	627.13	171.95	654.71	198.36
000366	Cyclist	574.86	172.28	601.55	199.10
000366	Pedestrian	575.59	172.75	590.83	199.40
000366	Pedestrian	455.65	174.92	470.37	204.12
000368	Pedestrian	945.88	153.78	1030.55	314.71
000371	Pedestrian	1002.17	138.79	1059.84	332.39
000376	Cyclist	637.81	174.57	672.05	212.73
000379	Cyclist	698.37	169.85	709.63	197.13
000380	Pedestrian	998.19	163.15	1034.53	250.28
000380	Cyclist	760.29	174.03	815.93	217.15
000380	Pedestrian	529.11	173.91	541.44	218.47
000381	Pedestrian	574.94	157.06	613.27	278.91
000382	Cyclist	434.06	164.68	453.28	210.68
000383	Pedestrian	743.45	148.20	810.11	271.45
000383	Cyclist	1171.50	136.49	1223.00	187.95
000383	Pedestrian	418.77	156.32	504.90	285.15
000383	Pedestrian	429.58	147.53	495.58	294.57
000383	Cyclist	967.23	147.27	1000.75	211.93
000383	Pedestrian	100.51	175.68	123.01	269.38
000383	Pedestrian	80.49	181.86	116.16	272.96
000383	Cyclist	425.20	162.05	540.25	273.36
000383	Pedestrian	0.00	166.38	38.42	283.86
000384	Pedestrian	975.02	151.12	1056.35	326.19
000384	Pedestrian	998.33	165.03	1082.33	317.09
000384	Pedestrian	615.06	156.57	671.39	282.46
000384	Pedestrian	265.34	155.90	301.58	225.86
000384	Pedestrian	319.85	156.41	339.52	225.13
000384	Pedestrian	322.27	158.82	363.51	230.50
000384	Pedestrian	326.44	157.17	361.44	247.48
000384	Pedestrian	380.67	162.31	423.33	242.96
000384	Pedestrian	217.91	154.91	249.24	236.87
000384	Pedestrian	261.73	156.23	291.06	236.27
000384	Pedestrian	296.19	163.29	323.19	235.07
000384	Pedestrian	289.52	159.11	315.52	231.68
000394	Pedestrian	120.44	158.83	163.77	272.88
000397	Pedestrian	101.80	169.11	126.46	245.41
000398	Pedestrian	359.80	165.53	439.45	332.48
000401	Pedestrian	116.32	155.71	176.80	343.38
000401	Pedestrian	217.68	166.17	252.76	301.70
000401	Pedestrian	244.92	171.31	275.35	309.62
000407	Pedestrian	249.39	159.36	317.61	312.43
000408	Cyclist	585.19	170.36	602.87	224.54
000409	Cyclist	256.69	174.69	283.82	210.14
000412	Pedestrian	768.22	155.19	796.55	229.82
000412	Pedestrian	776.51	157.57	800.18	227.71
000412	Pedestrian	645.62	166.00	660.28	199.73
000412	Pedestrian	369.54	180.36	387.54	229.71
000422	Pedestrian	94.96	162.19	191.30	373.00
000422	Pedestrian	25.04	170.46	100.04	373.00
000422	Cyclist	364.05	155.72	433.37	281.30
000422	Pedestrian	631.97	152.85	663.64	229.73
000422	Pedestrian	482.16	166.58	496.50	214.51
000422	Pedestrian	494.52	164.10	513.19	213.87
000422	Pedestrian	357.09	164.18	379.09	219.03
000423	Pedestrian	876.05	158.29	923.05	273.15
000424	Cyclist	0.00	176.70	120.40	374.00
000428	Pedestrian	423.98	164.07	446.98	244.74
000428	Pedestrian	406.41	166.16	441.08	246.66
000428	Pedestrian	398.92	170.36	414.92	213.54
000435	Cyclist	743.41	163.10	777.31	220.42
000436	Pedestrian	310.31	169.04	346.65	285.51
000436	Pedestrian	356.71	171.27	375.91	262.18
000436	Pedestrian	358.58	173.80	381.52	267.13
000442	Pedestrian	1035.01	158.14	1064.53	213.88
000445	Pedestrian	880.12	177.46	951.12	339.13
000446	Cyclist	469.31	176.93	490.96	207.59
000448	Cyclist	644.07	168.98	673.87	197.46
000448	Cyclist	587.27	166.78	615.71	195.41
000448	Cyclist	382.52	177.75	407.19	212.80
000448	Pedestrian	562.21	170.42	573.88	199.21
000448	Pedestrian	448.31	175.33	463.64	206.86
000449	Cyclist	762.90	174.58	774.39	201.79
000453	Cyclist	991.71	147.34	1029.65	217.33
000460	Pedestrian	289.44	167.83	333.27	267.67
000460	Cyclist	659.29	158.79	697.12	252.10
000460	Cyclist	557.79	167.32	572.76	200.46
000460	Pedestrian	701.14	159.92	720.28	218.13
000461	Cyclist	15.57	190.87	94.15	270.23
000462	Pedestrian	676.46	170.70	694.83	212.99
000462	Pedestrian	52.35	165.72	67.56	236.65
000462	Pedestrian	911.70	160.79	921.15	200.25
000462	Pedestrian	913.32	165.78	920.24	194.85
000463	Cyclist	465.03	175.99	483.17	211.02
000464	Pedestrian	440.38	184.22	478.71	279.55
000464	Pedestrian	498.05	187.30	525.72	263.18
000464	Pedestrian	502.63	184.38	527.29	261.56
000464	Cyclist	660.12	187.14	715.20	238.75
000465	Pedestrian	318.19	159.32	382.56	308.81
000468	Cyclist	0.00	182.32	32.73	234.53
000469	Pedestrian	637.46	144.71	657.29	201.98
000469	Pedestrian	241.33	139.55	291.47	258.64
000469	Pedestrian	516.74	139.02	545.10	206.95
000469	Pedestrian	974.64	156.70	1223.00	369.00
000469	Pedestrian	1014.47	82.63	1223.00	369.00
000469	Pedestrian	1118.86	190.96	1223.00	369.00
000469	Pedestrian	1183.42	150.40	1223.00	369.00
000469	Pedestrian	762.02	167.56	959.58	369.00
000469	Pedestrian	618.31	146.16	701.52	354.22
000469	Pedestrian	753.39	161.21	824.90	348.25
000469	Pedestrian	817.93	138.27	896.64	338.62
000469	Pedestrian	911.41	139.97	993.66	329.24
000471	Cyclist	304.66	176.71	344.97	239.28
000471	Pedestrian	471.28	177.82	479.61	200.71
000472	Pedestrian	968.48	124.01	1031.81	329.15
000477	Pedestrian	91.55	160.07	147.88	298.05
000481	Cyclist	733.00	168.09	749.34	206.59
000484	Pedestrian	697.87	170.52	708.87	205.57
000486	Pedestrian	747.96	159.11	764.14	214.75
000486	Pedestrian	760.78	158.74	778.68	214.17
000487	Pedestrian	330.07	178.15	389.66	321.57
000487	Pedestrian	1221.97	118.47	1241.00	374.00
000487	Pedestrian	443.44	179.26	462.41	238.12
000490	Pedestrian	1021.06	153.07	1076.72	293.14
000495	Cyclist	991.70	147.34	1029.65	217.32
000496	Pedestrian	656.63	167.32	679.63	234.59
000496	Pedestrian	678.59	164.06	703.26	234.12
000496	Pedestrian	476.02	162.09	502.68	234.17
000498	Pedestrian	571.98	150.41	620.77	293.08
000499	Pedestrian	489.71	177.33	500.37	201.95
000501	Cyclist	831.03	132.96	934.94	313.27
000502	Pedestrian	698.00	168.90	717.45	214.13
000502	Pedestrian	937.29	161.09	946.07	203.20
000502	Pedestrian	930.62	165.11	936.94	195.59
000505	Cyclist	644.44	160.67	680.93	247.52
000505	Cyclist	518.98	166.04	544.48	215.58
000505	Pedestrian	708.74	156.35	728.74	225.44
000509	Pedestrian	286.17	158.09	339.84	304.30
000514	Cyclist	887.81	157.45	928.72	225.92
000518	Pedestrian	853.18	143.54	911.39	321.81
000518	Pedestrian	73.02	172.99	128.47	291.68
000518	Pedestrian	150.62	162.97	201.34	293.66
000518	Cyclist	425.35	165.42	465.44	234.97
000518	Pedestrian	866.77	152.65	922.33	293.82
000518	Cyclist	596.94	171.80	638.82	214.87
000519	Cyclist	465.87	177.54	497.27	242.02
000520	Pedestrian	700.73	155.37	760.40	301.47
000522	Pedestrian	860.08	169.17	886.91	234.94
000522	Pedestrian	960.60	173.78	983.70	222.85
000522	Pedestrian	1098.46	164.11	1119.24	227.62
000522	Pedestrian	1032.90	170.15	1041.77	210.69
000528	Cyclist	699.26	177.04	719.29	226.17
000529	Cyclist	832.97	163.00	864.86	215.21
000529	Cyclist	798.78	168.83	820.17	207.55
000529	Cyclist	779.02	171.80	796.57	204.92
000530	Pedestrian	408.31	163.32	434.31	250.85
000530	Pedestrian	383.33	166.37	418.33	254.18
000530	Pedestrian	384.59	169.22	404.59	214.49
000532	Pedestrian	773.59	155.82	850.56	296.62
000535	Pedestrian	194.72	152.27	212.05	199.58
000535	Pedestrian	270.82	156.17	291.15	214.44
000535	Cyclist	580.52	155.76	621.75	225.75
000535	Pedestrian	247.65	154.26	266.31	200.58
000535	Pedestrian	402.87	156.96	445.87	258.84
000535	Pedestrian	453.63	158.31	482.30	255.63
000535	Pedestrian	468.75	156.58	522.42	263.65
000535	Pedestrian	666.29	151.55	712.62	299.07
000535	Pedestrian	686.28	157.76	721.94	286.47
000535	Pedestrian	480.02	159.98	526.35	297.89
000535	Pedestrian	519.82	156.28	579.82	286.91
000535	Pedestrian	562.68	163.12	612.68	277.14
000535	Pedestrian	403.13	156.82	449.13	269.77
000536	Cyclist	269.74	175.29	295.43	209.26
000548	Cyclist	520.73	174.82	540.55	217.32
000548	Cyclist	539.11	175.88	556.56	215.59
000548	Cyclist	546.56	175.65	560.22	203.33
000553	Pedestrian	695.73	174.35	708.39	210.48
000559	Pedestrian	627.18	164.95	688.51	335.35
000559	Pedestrian	682.41	155.76	757.41	330.93
000559	Pedestrian	190.81	160.89	265.81	341.88
000559	Cyclist	186.25	171.82	387.62	373.00
000559	Cyclist	372.40	164.52	452.95	295.92
000559	Pedestrian	743.85	163.78	771.18	234.21
000559	Pedestrian	750.65	164.35	770.65	212.83
000559	Pedestrian	775.60	165.67	797.93	244.43
000560	Cyclist	815.50	155.71	868.83	236.27
000564	Pedestrian	875.82	164.86	891.82	210.19
000567	Pedestrian	628.67	170.25	650.60	229.30
000571	Pedestrian	831.61	152.43	922.28	369.53
000571	Pedestrian	153.55	151.54	253.55	373.00
000571	Pedestrian	0.00	155.74	116.14	373.00
000571	Pedestrian	1212.36	119.70	1237.00	373.00
000571	Pedestrian	604.79	149.73	647.46	237.36
000571	Pedestrian	806.16	160.45	849.83	330.01
000571	Pedestrian	732.73	159.13	787.06	301.15
000571	Pedestrian	713.86	158.66	754.19	279.81
000571	Pedestrian	785.81	150.29	856.80	266.12
000571	Pedestrian	759.23	162.87	789.90	281.80
000571	Pedestrian	789.24	146.70	841.92	239.94
000575	Cyclist	981.36	130.41	1143.77	305.56
000583	Cyclist	1023.38	139.62	1189.29	323.87
000585	Cyclist	217.20	182.91	260.85	236.43
000590	Cyclist	551.31	178.47	563.62	208.46
000595	Pedestrian	922.55	105.58	1237.00	373.00
000595	Pedestrian	358.22	140.85	466.89	373.00
000596	Cyclist	875.64	155.07	956.09	297.71
000596	Pedestrian	758.32	159.21	785.88	253.03
000596	Pedestrian	1215.77	149.37	1241.00	308.22
000596	Pedestrian	970.41	162.29	1009.54	266.35
000596	Pedestrian	944.41	165.17	977.44	256.78
000596	Pedestrian	272.63	172.05	303.98	248.69
000596	Pedestrian	353.65	168.45	378.00	245.38
000598	Pedestrian	945.11	133.20	1017.11	289.70
000599	Pedestrian	704.27	170.59	714.93	204.81
000604	Pedestrian	562.93	147.11	622.93	331.72
000608	Pedestrian	499.65	161.01	527.31	237.75
000608	Pedestrian	527.56	166.37	550.89	227.20
000608	Pedestrian	534.47	164.44	558.80	226.87
000608	Cyclist	783.42	160.48	835.82	207.64
000613	Pedestrian	169.94	160.70	207.79	212.48
000614	Cyclist	453.97	171.08	494.24	246.10
000614	Cyclist	488.93	172.99	520.37	241.86
000614	Cyclist	524.02	172.89	543.19	212.64
000615	Cyclist	410.37	170.82	433.47	225.39
000618	Cyclist	878.36	146.55	955.44	252.09
000622	Pedestrian	465.48	179.15	479.99	210.40
000625	Pedestrian	835.03	143.71	904.60	336.19
000625	Pedestrian	754.11	143.74	793.96	260.40
000625	Pedestrian	768.86	145.83	800.26	258.84
000625	Pedestrian	651.93	141.73	671.93	202.52
000625	Pedestrian	281.47	138.34	321.06	259.81
000625	Pedestrian	479.40	152.84	500.03	209.41
000625	Pedestrian	497.34	149.24	517.96	209.84
000625	Pedestrian	419.60	139.99	446.11	218.90
000625	Pedestrian	405.54	140.71	424.24	208.77
000625	Pedestrian	619.17	141.95	636.17	195.96
000632	Pedestrian	402.78	167.94	425.68	235.43
000632	Cyclist	980.00	164.68	1115.95	258.09
000633	Pedestrian	277.84	146.16	389.01	354.19
000638	Pedestrian	775.24	165.37	801.24	220.71
000638	Pedestrian	929.16	168.19	941.42	207.29
000638	Pedestrian	1017.79	161.37	1031.60	213.70
000638	Pedestrian	986.45	168.85	994.66	204.45
000639	Cyclist	443.88	176.88	468.96	233.59
000639	Cyclist	470.43	176.33	491.24	226.85
000644	Pedestrian	779.13	167.30	788.26	199.78
000646	Pedestrian	90.21	156.44	148.21	299.20
000659	Cyclist	217.39	178.00	248.19	212.28
000663	Pedestrian	853.52	158.84	916.46	298.24
000663	Pedestrian	767.99	178.60	814.00	283.19
000671	Pedestrian	757.54	137.53	812.16	307.56
000674	Pedestrian	756.72	157.28	774.71	217.01
000674	Pedestrian	771.43	156.86	788.27	216.50
000675	Pedestrian	460.71	175.79	496.98	276.14
000675	Pedestrian	427.26	170.11	461.43	277.74
000675	Pedestrian	696.91	162.47	727.78	236.36
000675	Pedestrian	734.23	160.80	762.31	236.40
000675	Pedestrian	389.46	167.92	424.74	238.34
000679	Pedestrian	1089.44	138.94	1199.64	372.56
000679	Pedestrian	787.20	154.37	817.33	247.58
000685	Cyclist	511.36	167.76	565.45	267.87
000685	Pedestrian	726.75	160.00	756.03	231.20
000691	Cyclist	0.00	197.08	202.97	374.00
